image_file,event_name,year,category,location,source_url
flood/flood_germany_2021_07.jpg,Germany Floods,2021,flood,"Rhineland-Palatinate, Germany",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Consequences_of_the_floodings_in_Ahrweiler%2C_Germany.28.jpg/1280px-Consequences_of_the_floodings_in_Ahrweiler%2C_Germany.28.jpg
flood/flood_germany_2021_08.jpg,Germany Floods,2021,flood,"Rhineland-Palatinate, Germany",https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Consequences_of_the_floodings_in_Ahrweiler%2C_Germany.29.jpg/1280px-Consequences_of_the_floodings_in_Ahrweiler%2C_Germany.29.jpg
flood/flood_germany_2021_09.jpg,Germany Floods,2021,flood,"Rhineland-Palatinate, Germany",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Consequences_of_the_floodings_in_Ahrweiler%2C_Germany.3.jpg/1280px-Consequences_of_the_floodings_in_Ahrweiler%2C_Germany.3.jpg
flood/flood_germany_2021_10.jpg,Germany Floods,2021,flood,"Rhineland-Palatinate, Germany",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Consequences_of_the_floodings_in_Ahrweiler%2C_Germany.30.jpg/1280px-Consequences_of_the_floodings_in_Ahrweiler%2C_Germany.30.jpg
cyclone/cyclone_fani_2019_01.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",
cyclone/cyclone_fani_2019_02.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Bhubaneswar_after_Cyclone_Fani.jpg/1280px-Bhubaneswar_after_Cyclone_Fani.jpg
cyclone/cyclone_fani_2019_03.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Bhubaneswar_before_cyclone_Fani.jpg/1280px-Bhubaneswar_before_cyclone_Fani.jpg
cyclone/cyclone_fani_2019_04.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Cuttack_after_Fani.jpg/1280px-Cuttack_after_Fani.jpg
cyclone/cyclone_fani_2019_05.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Cuttack_before_Fani.jpg/1280px-Cuttack_before_Fani.jpg
cyclone/cyclone_fani_2019_06.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Cyclone_Fani_Batters_India%E2%80%99s_Coastal_Odisha_State_%28NESDIS_2019-05-03%29.jpg/1280px-Cyclone_Fani_Batters_India%E2%80%99s_Coastal_Odisha_State_%28NESDIS_2019-05-03%29.jpg
cyclone/cyclone_fani_2019_07.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Cyclone_Fani_ESA19374053.jpeg/1280px-Cyclone_Fani_ESA19374053.jpeg
cyclone/cyclone_fani_2019_08.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Damages_by_Cyclone_fani_1.jpg/1280px-Damages_by_Cyclone_fani_1.jpg
cyclone/cyclone_fani_2019_09.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Damages_by_Cyclone_fani_2.jpg/1280px-Damages_by_Cyclone_fani_2.jpg
cyclone/cyclone_fani_2019_10.jpg,Cyclone Fani,2019,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Damages_by_Cyclone_fani_3.jpg/1280px-Damages_by_Cyclone_fani_3.jpg
cyclone/cyclone_amphan_2020_01.jpg,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Amphan_180520.jpg/1280px-Amphan_180520.jpg
cyclone/cyclone_amphan_2020_02.jpg,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Amphan_2020-05-17_1625Z.jpg/1280px-Amphan_2020-05-17_1625Z.jpg
cyclone/cyclone_amphan_2020_03.jpg,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Amphan_2020-05-18_0745Z.jpg/1280px-Amphan_2020-05-18_0745Z.jpg
cyclone/cyclone_amphan_2020_04.png,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Amphan_2020-05-18_1110Z.png/1280px-Amphan_2020-05-18_1110Z.png
cyclone/cyclone_amphan_2020_05.jpg,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Amphan_2020-05-18_1746Z.jpg/1280px-Amphan_2020-05-18_1746Z.jpg
cyclone/cyclone_amphan_2020_06.png,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/9/99/Cyclone_Amphan_2020-05-17_1300Z.png
cyclone/cyclone_amphan_2020_07.jpg,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/6/68/Cyclone_Amphan_2020-05-17_2334Z_IR.jpg
cyclone/cyclone_amphan_2020_08.jpg,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/8/88/Cyclone_Amphan_2020-05-18_1400Z_IR.jpg
cyclone/cyclone_amphan_2020_09.jpg,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Cyclone_Amphan_east_of_India_-_May_17th%2C_2020_%2849905393741%29.jpg/1280px-Cyclone_Amphan_east_of_India_-_May_17th%2C_2020_%2849905393741%29.jpg
cyclone/cyclone_amphan_2020_10.jpg,Cyclone Amphan,2020,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/0/05/Cyclone_Amphan_making_landfall_over_Bangladesh_ESA22028814.jpeg
cyclone/cyclone_yaas_2021_01.png,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/02B_Geostationary_VIS-IR_2021.png/1280px-02B_Geostationary_VIS-IR_2021.png
cyclone/cyclone_yaas_2021_02.jpg,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/2021-05-26_Relief_supplies_distribution_Cyclone_Yaas_Khulna_district_Paikgacha_Dakop_Koyra_%28PID-0029233%29.jpg/1280px-2021-05-26_Relief_supplies_distribution_Cyclone_Yaas_Khulna_district_Paikgacha_Dakop_Koyra_%28PID-0029233%29.jpg
cyclone/cyclone_yaas_2021_03.jpg,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/0/08/2021_JTWC_02B_IR_satellite_imagery.jpg
cyclone/cyclone_yaas_2021_04.jpg,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/3.3_million_children_affected_in_West_Bengal_due_to_cyclone_Yaas-Sundarban-West_Bengal-June_2021-20210620_133404.jpg/1280px-3.3_million_children_affected_in_West_Bengal_due_to_cyclone_Yaas-Sundarban-West_Bengal-June_2021-20210620_133404.jpg
cyclone/cyclone_yaas_2021_05.jpg,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/After_effect_of_Cyclone_Yaas-Sundarban-West_Bengal-June_2021_20210620_111925.jpg/1280px-After_effect_of_Cyclone_Yaas-Sundarban-West_Bengal-June_2021_20210620_111925.jpg
cyclone/cyclone_yaas_2021_06.png,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/1/1f/Cyclone_Yaas_and_Cyclone_Taukutae.png
cyclone/cyclone_yaas_2021_07.jpg,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Flooding_from_Yaas_in_India_%28MODIS_2021-06-07%29.jpg/1280px-Flooding_from_Yaas_in_India_%28MODIS_2021-06-07%29.jpg
cyclone/cyclone_yaas_2021_08.jpg,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Harsh_life_after_cyclone_Yaas-Sundarban_West_Bengal-June_2021_20210620_111544.jpg/1280px-Harsh_life_after_cyclone_Yaas-Sundarban_West_Bengal-June_2021_20210620_111544.jpg
cyclone/cyclone_yaas_2021_09.jpg,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Makeshift_or_jugar_vehicle_to_reach_the_cyclone_Yaas_affected_area-Sundarban-West_Bengal-June_2021_20210620_134338.jpg/1280px-Makeshift_or_jugar_vehicle_to_reach_the_cyclone_Yaas_affected_area-Sundarban-West_Bengal-June_2021_20210620_134338.jpg
cyclone/cyclone_yaas_2021_10.jpg,Cyclone Yaas,2021,cyclone,"West Bengal, Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Medical_shop_and_its_customer_in_new_normal_process_to_fight_Corona_Virus-Delhi-June_2020-IMG_20200603_145616.jpg/1280px-Medical_shop_and_its_customer_in_new_normal_process_to_fight_Corona_Virus-Delhi-June_2020-IMG_20200603_145616.jpg
cyclone/cyclone_tauktae_2021_01.png,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/01A_Geostationary_VIS-IR_2021.png/1280px-01A_Geostationary_VIS-IR_2021.png
cyclone/cyclone_tauktae_2021_02.jpg,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Cyclone_in_Kokan.jpg/1280px-Cyclone_in_Kokan.jpg
cyclone/cyclone_tauktae_2021_03.jpg,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Cyclonic_Storm_Tauktae_%28Copernicus%29.jpg/1280px-Cyclonic_Storm_Tauktae_%28Copernicus%29.jpg
cyclone/cyclone_tauktae_2021_04.png,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Major_Tropical_Cyclones_of_2021.png/1280px-Major_Tropical_Cyclones_of_2021.png
cyclone/cyclone_tauktae_2021_05.jpg,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Major_Tropical_Cyclones_of_2021_with_text.jpg/1280px-Major_Tropical_Cyclones_of_2021_with_text.jpg
cyclone/cyclone_tauktae_2021_06.jpg,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Major_Tropical_Cyclones_of_2021_without_text.jpg/1280px-Major_Tropical_Cyclones_of_2021_without_text.jpg
cyclone/cyclone_tauktae_2021_07.jpg,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Tauktae_2021-05-15_0000Z.jpg/1280px-Tauktae_2021-05-15_0000Z.jpg
cyclone/cyclone_tauktae_2021_08.jpg,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Tauktae_2021-05-15_0820Z.jpg/1280px-Tauktae_2021-05-15_0820Z.jpg
cyclone/cyclone_tauktae_2021_09.png,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Tauktae_2021-05-15_0835Z.png/1280px-Tauktae_2021-05-15_0835Z.png
cyclone/cyclone_tauktae_2021_10.jpg,Cyclone Tauktae,2021,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Tauktae_2021-05-16_0555Z.jpg/1280px-Tauktae_2021-05-16_0555Z.jpg
cyclone/cyclone_odisha_1999_01.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/05B_1999-10-29_0000Z.jpg/1280px-05B_1999-10-29_0000Z.jpg
cyclone/cyclone_odisha_1999_02.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/1999_Events_montage_16-grid_version.jpg/1280px-1999_Events_montage_16-grid_version.jpg
cyclone/cyclone_odisha_1999_03.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Amphan_2020-05-20_0730Z_%28large%29.jpg/1280px-Amphan_2020-05-20_0730Z_%28large%29.jpg
cyclone/cyclone_odisha_1999_04.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/9/9a/Capt_Raghav_CO_Rajput_introducing_ships_officers_to_Vice_Adm_AB_Singh_FOCINC_ENC_during_the_Decommissioning_Ceremony.jpg
cyclone/cyclone_odisha_1999_05.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/e/e0/Cyclone_05B.jpg
cyclone/cyclone_odisha_1999_06.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Mocha_Makes_Landfall_in_Myanmar_%28MODIS%29.jpg/1280px-Mocha_Makes_Landfall_in_Myanmar_%28MODIS%29.jpg
cyclone/cyclone_odisha_1999_07.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Most_Intense_Tropical_Cyclones.jpg/1280px-Most_Intense_Tropical_Cyclones.jpg
cyclone/cyclone_odisha_1999_08.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/4/44/Naval_Ensign_being_lowered_for_the_last_time_on_INS_Rajput_during_the_Decommissioning_Ceremony.jpg
cyclone/cyclone_odisha_1999_09.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/6/63/Naval_Guard_being_paraded_on_INS_Rajput_for_the_last_time_during_the_Decommissioning_Ceremony.jpg
cyclone/cyclone_odisha_1999_10.jpg,Odisha Super Cyclone,1999,cyclone,"Odisha, India",https://upload.wikimedia.org/wikipedia/commons/5/55/Releasing_the_Special_Postal_Cover_by_Vice_Adm_AB_Singh_in_recognition_of_the_41_glorious_years_of_INS_Rajput.jpg
cyclone/cyclone_hudhud_2014_01.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/c/c6/Aerial_view_northeast_of_Purushottampurum_in_the_aftermath_of_Cyclone_Hudhud.jpg
cyclone/cyclone_hudhud_2014_02.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/d/d6/Aerial_view_northeast_of_Srikakulam_in_the_aftermath_of_Cyclone_Hudhud.jpg
cyclone/cyclone_hudhud_2014_03.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/9/92/Aerial_view_of_Purushottampurum_in_the_aftermath_of_Cyclone_Hudhud_%281%29.jpg
cyclone/cyclone_hudhud_2014_04.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/c/c5/Aerial_view_of_Purushottampurum_in_the_aftermath_of_Cyclone_Hudhud_%282%29.jpg
cyclone/cyclone_hudhud_2014_05.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/4/49/Aerial_view_west_of_Srikakulam_in_the_aftermath_of_Cyclone_Hudhud.jpg
cyclone/cyclone_hudhud_2014_06.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/An_old_House_after_Cyclone_Hudhud_at_Bheemunipatnam.jpg/1280px-An_old_House_after_Cyclone_Hudhud_at_Bheemunipatnam.jpg
cyclone/cyclone_hudhud_2014_07.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/9/99/Broken_conveyor_belt_sheds_in_the_aftermath_of_Cyclone_Hudhud.jpg
cyclone/cyclone_hudhud_2014_08.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Cyclone_Hudhud_GITAM_University_01.jpg/1280px-Cyclone_Hudhud_GITAM_University_01.jpg
cyclone/cyclone_hudhud_2014_09.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Cyclone_Hudhud_GITAM_University_02.jpg/1280px-Cyclone_Hudhud_GITAM_University_02.jpg
cyclone/cyclone_hudhud_2014_10.jpg,Cyclone Hudhud,2014,cyclone,"Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Cyclone_Hudhud_GITAM_University_03.jpg/1280px-Cyclone_Hudhud_GITAM_University_03.jpg
cyclone/cyclone_phailin_2013_01.jpg,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/2/25/20131010_1640_Terra_ir_modir_PHAILIN_1KM.jpg
cyclone/cyclone_phailin_2013_02.jpg,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/a/a3/20131010_1800_meteo-7_ir_02B_PHAILIN_100kts_948mb_15_4N_90_3E_100pc.jpg
cyclone/cyclone_phailin_2013_03.jpg,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Army_Jawans_coming_back_after_doing_massive_rescue_operations_in_Gopalpur_area_of_Odisha_by_clearing_road_damaged_after_Phailin_cyclone.jpg/1280px-Army_Jawans_coming_back_after_doing_massive_rescue_operations_in_Gopalpur_area_of_Odisha_by_clearing_road_damaged_after_Phailin_cyclone.jpg
cyclone/cyclone_phailin_2013_04.png,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/e/e8/Cyclone_Phailin_11_Oct_2013_1145z.png
cyclone/cyclone_phailin_2013_05.png,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/c/c4/Cyclone_Phailin_2013-10-10_1200Z.png
cyclone/cyclone_phailin_2013_06.jpg,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/3/33/Cyclone_Phailin_F-17_91H_microwave_pass_12_October_2013_0038z.jpg
cyclone/cyclone_phailin_2013_07.jpg,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Major_Tropical_Cyclones_of_2013.jpg/1280px-Major_Tropical_Cyclones_of_2013.jpg
cyclone/cyclone_phailin_2013_08.jpg,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/October_rain_2013_03.jpg/1280px-October_rain_2013_03.jpg
cyclone/cyclone_phailin_2013_09.jpg,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Phailin_2013-10-08_0730Z.jpg/1280px-Phailin_2013-10-08_0730Z.jpg
cyclone/cyclone_phailin_2013_10.jpg,Cyclone Phailin,2013,cyclone,"Odisha, Andhra Pradesh, India",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Phailin_2013-10-10_0410Z.jpg/1280px-Phailin_2013-10-10_0410Z.jpg
cyclone/cyclone_nargis_2008_01.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Australian_aid_being_unloaded_in_Myanmar_in_response_to_Cyclone_Nargis%2C_2008._Photo-_AusAID_%2810673679205%29.jpg/1280px-Australian_aid_being_unloaded_in_Myanmar_in_response_to_Cyclone_Nargis%2C_2008._Photo-_AusAID_%2810673679205%29.jpg
cyclone/cyclone_nargis_2008_02.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Australian_aid_being_unloaded_in_Myanmar_in_response_to_Cyclone_Nargis%2C_2008._Photo-_AusAID_%2810673724276%29.jpg/1280px-Australian_aid_being_unloaded_in_Myanmar_in_response_to_Cyclone_Nargis%2C_2008._Photo-_AusAID_%2810673724276%29.jpg
cyclone/cyclone_nargis_2008_03.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Australian_aid_being_unloaded_in_Myanmar_in_response_to_Cyclone_Nargis%2C_2008._Photo-_AusAID_%2810673729926%29.jpg/1280px-Australian_aid_being_unloaded_in_Myanmar_in_response_to_Cyclone_Nargis%2C_2008._Photo-_AusAID_%2810673729926%29.jpg
cyclone/cyclone_nargis_2008_04.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Cyclone_Nargis_%2810690701526%29.jpg/1280px-Cyclone_Nargis_%2810690701526%29.jpg
cyclone/cyclone_nargis_2008_05.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Cyclone_Nargis_%2810690721524%29.jpg/1280px-Cyclone_Nargis_%2810690721524%29.jpg
cyclone/cyclone_nargis_2008_06.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Cyclone_Nargis_%2810690793574%29.jpg/1280px-Cyclone_Nargis_%2810690793574%29.jpg
cyclone/cyclone_nargis_2008_07.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Cyclone_Nargis_%2810690810694%29.jpg/1280px-Cyclone_Nargis_%2810690810694%29.jpg
cyclone/cyclone_nargis_2008_08.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Cyclone_Nargis_%2810690825034%29.jpg/1280px-Cyclone_Nargis_%2810690825034%29.jpg
cyclone/cyclone_nargis_2008_09.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Cyclone_Nargis_%2810690842656%29.jpg/1280px-Cyclone_Nargis_%2810690842656%29.jpg
cyclone/cyclone_nargis_2008_10.jpg,Cyclone Nargis,2008,cyclone,"Ayeyarwady Delta, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Cyclone_Nargis_%2810690891493%29.jpg/1280px-Cyclone_Nargis_%2810690891493%29.jpg
cyclone/cyclone_mocha_2023_01.jpg,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/AA_soldiers_helped_evacuation_of_villagers_in_Rakhine_before_Cyclone_Mocha.jpg/1280px-AA_soldiers_helped_evacuation_of_villagers_in_Rakhine_before_Cyclone_Mocha.jpg
cyclone/cyclone_mocha_2023_02.jpg,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Cyclone_Mocha.jpg/1280px-Cyclone_Mocha.jpg
cyclone/cyclone_mocha_2023_03.png,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Cyclone_Mocha_Forms_in_Bay_of_Bengal_%28CIRA_2023-05-11%29.png/1280px-Cyclone_Mocha_Forms_in_Bay_of_Bengal_%28CIRA_2023-05-11%29.png
cyclone/cyclone_mocha_2023_04.png,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Cyclone_Mocha_Intensifies_into_Powerful_Storm_Headed_for_Myanmar_and_Bangladesh_%28CIRA_2023-05-14%29.png/1280px-Cyclone_Mocha_Intensifies_into_Powerful_Storm_Headed_for_Myanmar_and_Bangladesh_%28CIRA_2023-05-14%29.png
cyclone/cyclone_mocha_2023_05.png,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Cyclone_Mocha_Makes_Landfall_in_Myanmar_%28CIRA_2023-05-15%29.png/1280px-Cyclone_Mocha_Makes_Landfall_in_Myanmar_%28CIRA_2023-05-15%29.png
cyclone/cyclone_mocha_2023_06.jpg,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/8/8e/Cyclone_Mocha_and_Tropical_Disturbance_10.jpg
cyclone/cyclone_mocha_2023_07.jpg,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Earth_from_Space-_Cyclone_Mocha_ESA24971470.jpg/1280px-Earth_from_Space-_Cyclone_Mocha_ESA24971470.jpg
cyclone/cyclone_mocha_2023_08.jpg,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Mocha_2023-05-11_0430Z.jpg/1280px-Mocha_2023-05-11_0430Z.jpg
cyclone/cyclone_mocha_2023_09.jpg,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Mocha_2023-05-11_0710Z.jpg/1280px-Mocha_2023-05-11_0710Z.jpg
cyclone/cyclone_mocha_2023_10.jpg,Cyclone Mocha,2023,cyclone,"Rakhine State, Myanmar",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Mocha_2023-05-12_0440Z.jpg/1280px-Mocha_2023-05-12_0440Z.jpg
cyclone/cyclone_biparjoy_2023_01.jpg,Cyclone Biparjoy,2023,cyclone,"Gujarat, India",
cyclone/cyclone_biparjoy_2023_02.jpg,Cyclone Biparjoy,2023,cyclone,"Gujarat, India",
cyclone/cyclone_biparjoy_2023_03.jpg,Cyclone Biparjoy,2023,cyclone,"Gujarat, India",
cyclone/cyclone_biparjoy_2023_04.jpg,Cyclone Biparjoy,2023,cyclone,"Gujarat, India",
cyclone/cyclone_biparjoy_2023_05.jpg,Cyclone Biparjoy,2023,cyclone,"Gujarat, India",
cyclone/cyclone_biparjoy_2023_06.jpg,Cyclone Biparjoy,2023,cyclone,"Gujarat, India",
cyclone/cyclone_biparjoy_2023_07.jpg,Cyclone Biparjoy,2023,cyclone,"Gujarat, India",
cyclone/cyclone_biparjoy_2023_08.jpg,Cyclone Biparjoy,2023,cyclone,"Gujarat, India",https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Biparjoy_2023-06-06_0900Z.jpg/1280px-Biparjoy_2023-06-06_0900Z.jpg
