video_stem,category,frame_path,frame_filename,frame_number
413ye9QDIYo_41_43,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\413ye9QDIYo_41_43\frame_004.jpg,frame_004.jpg,4
9tquHgktyhM_11_14,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\9tquHgktyhM_11_14\frame_001.jpg,frame_001.jpg,1
9tquHgktyhM_11_14,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\9tquHgktyhM_11_14\frame_002.jpg,frame_002.jpg,2
9tquHgktyhM_11_14,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\9tquHgktyhM_11_14\frame_003.jpg,frame_003.jpg,3
9tquHgktyhM_11_14,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\9tquHgktyhM_11_14\frame_004.jpg,frame_004.jpg,4
9tquHgktyhM_25_37,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\9tquHgktyhM_25_37\frame_001.jpg,frame_001.jpg,1
9tquHgktyhM_25_37,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\9tquHgktyhM_25_37\frame_002.jpg,frame_002.jpg,2
9tquHgktyhM_25_37,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\9tquHgktyhM_25_37\frame_003.jpg,frame_003.jpg,3
9tquHgktyhM_25_37,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\9tquHgktyhM_25_37\frame_004.jpg,frame_004.jpg,4
_1UpniAy51E_14_16,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\_1UpniAy51E_14_16\frame_001.jpg,frame_001.jpg,1
_1UpniAy51E_14_16,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\_1UpniAy51E_14_16\frame_002.jpg,frame_002.jpg,2
_1UpniAy51E_14_16,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\_1UpniAy51E_14_16\frame_003.jpg,frame_003.jpg,3
_1UpniAy51E_14_16,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\_1UpniAy51E_14_16\frame_004.jpg,frame_004.jpg,4
_1UpniAy51E_20_22,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\_1UpniAy51E_20_22\frame_001.jpg,frame_001.jpg,1
_1UpniAy51E_20_22,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\_1UpniAy51E_20_22\frame_002.jpg,frame_002.jpg,2
_1UpniAy51E_20_22,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\_1UpniAy51E_20_22\frame_003.jpg,frame_003.jpg,3
_1UpniAy51E_20_22,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\_1UpniAy51E_20_22\frame_004.jpg,frame_004.jpg,4
AQ-nZKQFG3M_20_22,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\AQ-nZKQFG3M_20_22\frame_001.jpg,frame_001.jpg,1
AQ-nZKQFG3M_20_22,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\AQ-nZKQFG3M_20_22\frame_002.jpg,frame_002.jpg,2
AQ-nZKQFG3M_20_22,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\AQ-nZKQFG3M_20_22\frame_003.jpg,frame_003.jpg,3
AQ-nZKQFG3M_20_22,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\AQ-nZKQFG3M_20_22\frame_004.jpg,frame_004.jpg,4
AQ-nZKQFG3M_9_11,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\AQ-nZKQFG3M_9_11\frame_001.jpg,frame_001.jpg,1
AQ-nZKQFG3M_9_11,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\AQ-nZKQFG3M_9_11\frame_002.jpg,frame_002.jpg,2
AQ-nZKQFG3M_9_11,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\AQ-nZKQFG3M_9_11\frame_003.jpg,frame_003.jpg,3
AQ-nZKQFG3M_9_11,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\AQ-nZKQFG3M_9_11\frame_004.jpg,frame_004.jpg,4
IBQFar-bm1o_38_40,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\IBQFar-bm1o_38_40\frame_001.jpg,frame_001.jpg,1
IBQFar-bm1o_38_40,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\IBQFar-bm1o_38_40\frame_002.jpg,frame_002.jpg,2
IBQFar-bm1o_38_40,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\IBQFar-bm1o_38_40\frame_003.jpg,frame_003.jpg,3
IBQFar-bm1o_38_40,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\IBQFar-bm1o_38_40\frame_004.jpg,frame_004.jpg,4
MfdlUxAls08_225_232,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\MfdlUxAls08_225_232\frame_001.jpg,frame_001.jpg,1
MfdlUxAls08_225_232,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\MfdlUxAls08_225_232\frame_002.jpg,frame_002.jpg,2
MfdlUxAls08_225_232,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\MfdlUxAls08_225_232\frame_003.jpg,frame_003.jpg,3
MfdlUxAls08_225_232,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\MfdlUxAls08_225_232\frame_004.jpg,frame_004.jpg,4
mknStAMia0Q_131_135,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\mknStAMia0Q_131_135\frame_001.jpg,frame_001.jpg,1
mknStAMia0Q_131_135,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\mknStAMia0Q_131_135\frame_002.jpg,frame_002.jpg,2
mknStAMia0Q_131_135,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\mknStAMia0Q_131_135\frame_003.jpg,frame_003.jpg,3
mknStAMia0Q_131_135,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\mknStAMia0Q_131_135\frame_004.jpg,frame_004.jpg,4
Nryb-sVBVQ8_231_233,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\Nryb-sVBVQ8_231_233\frame_001.jpg,frame_001.jpg,1
Nryb-sVBVQ8_231_233,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\Nryb-sVBVQ8_231_233\frame_002.jpg,frame_002.jpg,2
Nryb-sVBVQ8_231_233,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\Nryb-sVBVQ8_231_233\frame_003.jpg,frame_003.jpg,3
Nryb-sVBVQ8_231_233,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\Nryb-sVBVQ8_231_233\frame_004.jpg,frame_004.jpg,4
Nryb-sVBVQ8_62_64,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\Nryb-sVBVQ8_62_64\frame_001.jpg,frame_001.jpg,1
Nryb-sVBVQ8_62_64,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\Nryb-sVBVQ8_62_64\frame_002.jpg,frame_002.jpg,2
Nryb-sVBVQ8_62_64,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\Nryb-sVBVQ8_62_64\frame_003.jpg,frame_003.jpg,3
Nryb-sVBVQ8_62_64,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\Nryb-sVBVQ8_62_64\frame_004.jpg,frame_004.jpg,4
TVw6jAXQ36E_121_123,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\TVw6jAXQ36E_121_123\frame_001.jpg,frame_001.jpg,1
TVw6jAXQ36E_121_123,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\TVw6jAXQ36E_121_123\frame_002.jpg,frame_002.jpg,2
TVw6jAXQ36E_121_123,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\TVw6jAXQ36E_121_123\frame_003.jpg,frame_003.jpg,3
TVw6jAXQ36E_121_123,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\TVw6jAXQ36E_121_123\frame_004.jpg,frame_004.jpg,4
wv_TjYd5Da8_33_36,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\wv_TjYd5Da8_33_36\frame_001.jpg,frame_001.jpg,1
wv_TjYd5Da8_33_36,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\wv_TjYd5Da8_33_36\frame_002.jpg,frame_002.jpg,2
wv_TjYd5Da8_33_36,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\wv_TjYd5Da8_33_36\frame_003.jpg,frame_003.jpg,3
wv_TjYd5Da8_33_36,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\wv_TjYd5Da8_33_36\frame_004.jpg,frame_004.jpg,4
wv_TjYd5Da8_40_43,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\wv_TjYd5Da8_40_43\frame_001.jpg,frame_001.jpg,1
wv_TjYd5Da8_40_43,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\wv_TjYd5Da8_40_43\frame_002.jpg,frame_002.jpg,2
wv_TjYd5Da8_40_43,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\wv_TjYd5Da8_40_43\frame_003.jpg,frame_003.jpg,3
wv_TjYd5Da8_40_43,flood,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\flood\wv_TjYd5Da8_40_43\frame_004.jpg,frame_004.jpg,4
4jSFEslThGE_37_47,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\4jSFEslThGE_37_47\frame_001.jpg,frame_001.jpg,1
4jSFEslThGE_37_47,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\4jSFEslThGE_37_47\frame_002.jpg,frame_002.jpg,2
4jSFEslThGE_37_47,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\4jSFEslThGE_37_47\frame_003.jpg,frame_003.jpg,3
4jSFEslThGE_37_47,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\4jSFEslThGE_37_47\frame_004.jpg,frame_004.jpg,4
_qzynb6KGiA_16_20,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\_qzynb6KGiA_16_20\frame_001.jpg,frame_001.jpg,1
_qzynb6KGiA_16_20,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\_qzynb6KGiA_16_20\frame_002.jpg,frame_002.jpg,2
_qzynb6KGiA_16_20,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\_qzynb6KGiA_16_20\frame_003.jpg,frame_003.jpg,3
_qzynb6KGiA_16_20,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\_qzynb6KGiA_16_20\frame_004.jpg,frame_004.jpg,4
_qzynb6KGiA_27_29,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\_qzynb6KGiA_27_29\frame_001.jpg,frame_001.jpg,1
_qzynb6KGiA_27_29,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\_qzynb6KGiA_27_29\frame_002.jpg,frame_002.jpg,2
_qzynb6KGiA_27_29,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\_qzynb6KGiA_27_29\frame_003.jpg,frame_003.jpg,3
_qzynb6KGiA_27_29,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\_qzynb6KGiA_27_29\frame_004.jpg,frame_004.jpg,4
ACSgKGxtx70_11_19,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\ACSgKGxtx70_11_19\frame_001.jpg,frame_001.jpg,1
ACSgKGxtx70_11_19,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\ACSgKGxtx70_11_19\frame_002.jpg,frame_002.jpg,2
ACSgKGxtx70_11_19,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\ACSgKGxtx70_11_19\frame_003.jpg,frame_003.jpg,3
ACSgKGxtx70_11_19,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\ACSgKGxtx70_11_19\frame_004.jpg,frame_004.jpg,4
b039YSNHIOc_21_24,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\b039YSNHIOc_21_24\frame_001.jpg,frame_001.jpg,1
b039YSNHIOc_21_24,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\b039YSNHIOc_21_24\frame_002.jpg,frame_002.jpg,2
b039YSNHIOc_21_24,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\b039YSNHIOc_21_24\frame_003.jpg,frame_003.jpg,3
b039YSNHIOc_21_24,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\b039YSNHIOc_21_24\frame_004.jpg,frame_004.jpg,4
b039YSNHIOc_33_41,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\b039YSNHIOc_33_41\frame_001.jpg,frame_001.jpg,1
b039YSNHIOc_33_41,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\b039YSNHIOc_33_41\frame_002.jpg,frame_002.jpg,2
b039YSNHIOc_33_41,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\b039YSNHIOc_33_41\frame_003.jpg,frame_003.jpg,3
b039YSNHIOc_33_41,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\b039YSNHIOc_33_41\frame_004.jpg,frame_004.jpg,4
jjeCDYvGJS8_4_59,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\jjeCDYvGJS8_4_59\frame_001.jpg,frame_001.jpg,1
jjeCDYvGJS8_4_59,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\jjeCDYvGJS8_4_59\frame_002.jpg,frame_002.jpg,2
jjeCDYvGJS8_4_59,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\jjeCDYvGJS8_4_59\frame_003.jpg,frame_003.jpg,3
jjeCDYvGJS8_4_59,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\jjeCDYvGJS8_4_59\frame_004.jpg,frame_004.jpg,4
mknStAMia0Q_59_61,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\mknStAMia0Q_59_61\frame_001.jpg,frame_001.jpg,1
mknStAMia0Q_59_61,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\mknStAMia0Q_59_61\frame_002.jpg,frame_002.jpg,2
mknStAMia0Q_59_61,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\mknStAMia0Q_59_61\frame_003.jpg,frame_003.jpg,3
mknStAMia0Q_59_61,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\mknStAMia0Q_59_61\frame_004.jpg,frame_004.jpg,4
mW9wVjGvB4Y_28_46,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\mW9wVjGvB4Y_28_46\frame_001.jpg,frame_001.jpg,1
mW9wVjGvB4Y_28_46,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\mW9wVjGvB4Y_28_46\frame_002.jpg,frame_002.jpg,2
mW9wVjGvB4Y_28_46,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\mW9wVjGvB4Y_28_46\frame_003.jpg,frame_003.jpg,3
mW9wVjGvB4Y_28_46,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\mW9wVjGvB4Y_28_46\frame_004.jpg,frame_004.jpg,4
nITbz8t6D68_65_73,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\nITbz8t6D68_65_73\frame_001.jpg,frame_001.jpg,1
nITbz8t6D68_65_73,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\nITbz8t6D68_65_73\frame_002.jpg,frame_002.jpg,2
nITbz8t6D68_65_73,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\nITbz8t6D68_65_73\frame_003.jpg,frame_003.jpg,3
nITbz8t6D68_65_73,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\nITbz8t6D68_65_73\frame_004.jpg,frame_004.jpg,4
nITbz8t6D68_89_95,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\nITbz8t6D68_89_95\frame_001.jpg,frame_001.jpg,1
nITbz8t6D68_89_95,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\nITbz8t6D68_89_95\frame_002.jpg,frame_002.jpg,2
nITbz8t6D68_89_95,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\nITbz8t6D68_89_95\frame_003.jpg,frame_003.jpg,3
nITbz8t6D68_89_95,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\nITbz8t6D68_89_95\frame_004.jpg,frame_004.jpg,4
Sx7gpCRDizk_238_243,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\Sx7gpCRDizk_238_243\frame_001.jpg,frame_001.jpg,1
Sx7gpCRDizk_238_243,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\Sx7gpCRDizk_238_243\frame_002.jpg,frame_002.jpg,2
Sx7gpCRDizk_238_243,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\Sx7gpCRDizk_238_243\frame_003.jpg,frame_003.jpg,3
Sx7gpCRDizk_238_243,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\Sx7gpCRDizk_238_243\frame_004.jpg,frame_004.jpg,4
Sx7gpCRDizk_40_70,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\Sx7gpCRDizk_40_70\frame_001.jpg,frame_001.jpg,1
Sx7gpCRDizk_40_70,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\Sx7gpCRDizk_40_70\frame_002.jpg,frame_002.jpg,2
Sx7gpCRDizk_40_70,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\Sx7gpCRDizk_40_70\frame_003.jpg,frame_003.jpg,3
Sx7gpCRDizk_40_70,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\Sx7gpCRDizk_40_70\frame_004.jpg,frame_004.jpg,4
zPSuBziOvZM_306_309,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\zPSuBziOvZM_306_309\frame_001.jpg,frame_001.jpg,1
zPSuBziOvZM_306_309,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\zPSuBziOvZM_306_309\frame_002.jpg,frame_002.jpg,2
zPSuBziOvZM_306_309,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\zPSuBziOvZM_306_309\frame_003.jpg,frame_003.jpg,3
zPSuBziOvZM_306_309,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\zPSuBziOvZM_306_309\frame_004.jpg,frame_004.jpg,4
zw32UFybrOI_23_31,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\zw32UFybrOI_23_31\frame_001.jpg,frame_001.jpg,1
zw32UFybrOI_23_31,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\zw32UFybrOI_23_31\frame_002.jpg,frame_002.jpg,2
zw32UFybrOI_23_31,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\zw32UFybrOI_23_31\frame_003.jpg,frame_003.jpg,3
zw32UFybrOI_23_31,landslide,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\landslide\zw32UFybrOI_23_31\frame_004.jpg,frame_004.jpg,4
5hghT1W33cY_139_143,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\5hghT1W33cY_139_143\frame_001.jpg,frame_001.jpg,1
5hghT1W33cY_139_143,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\5hghT1W33cY_139_143\frame_002.jpg,frame_002.jpg,2
5hghT1W33cY_139_143,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\5hghT1W33cY_139_143\frame_003.jpg,frame_003.jpg,3
5hghT1W33cY_139_143,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\5hghT1W33cY_139_143\frame_004.jpg,frame_004.jpg,4
5hghT1W33cY_7_12,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\5hghT1W33cY_7_12\frame_001.jpg,frame_001.jpg,1
5hghT1W33cY_7_12,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\5hghT1W33cY_7_12\frame_002.jpg,frame_002.jpg,2
5hghT1W33cY_7_12,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\5hghT1W33cY_7_12\frame_003.jpg,frame_003.jpg,3
5hghT1W33cY_7_12,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\5hghT1W33cY_7_12\frame_004.jpg,frame_004.jpg,4
7BhDwVefhP8_12_19,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\7BhDwVefhP8_12_19\frame_001.jpg,frame_001.jpg,1
7BhDwVefhP8_12_19,wildfire,C:\Users\ujjes\OneDrive\Desktop\vlm-disaster-analyzer\datasets\video_dataset\extracted_frames\wildfire\7BhDwVefhP8_12_19\frame_002.jpg,frame_002.jpg,2
